Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-DEC-2022|PTDU|EQUITY|1500000000|58|0|207010|0|0|386136909|0|0|100|0|386344019|0|81|0|5500400|2726200|0|5429300|0|0|13655981
30-DEC-2022|PTIS|EQUITY|550165300|480|12675100|5550000|0|0|18520000|325000|0|0|0|37070100|0|0|0|703300|30572900|0|24940800|0|6712900|62929900
30-DEC-2022|PTPP|EQUITY|6199897354|715|427468521|127950136|104413887|3500000|1591317330|120466893|50578077|38414256|6437392|2470546492|3560263|22226002|149146832|48468153|9652431|146246339|63579918|0|124523088|567403026
30-DEC-2022|PTPW|EQUITY|878187500|900|0|171704700|0|0|3923000|0|0|0|0|175627700|0|0|0|8600|1200|0|0|0|0|9800
30-DEC-2022|PTRA|EQUITY|294443500|0|20|15877735|93175|0|83973538|0|466596|0|1382150|101793214|0|2622680|0|403350|349208|0|50100|0|0|3425338
30-DEC-2022|PTRO|EQUITY|1008605000|4330|25000|924589957|0|21000|56020732|9921700|299330|0|0|990877719|0|231038|1590200|401010|205600|0|918494|796300|4027439|8170081
30-DEC-2022|PTSN|EQUITY|5314344000|192|0|0|0|0|237132374|0|41000|200000|40000|237413374|0|1323876300|0|300000|18730826|0|10843500|0|3000000|1356750626
30-DEC-2022|PTSP|EQUITY|220808000|3500|9988000|83446566|0|0|958900|0|0|0|877500|95270966|0|22020000|0|99287434|6000|0|35200|0|3929000|125277634
30-DEC-2022|PUDP|EQUITY|329560000|352|216197|154249579|0|941|165158169|0|1921|0|0|319626807|0|0|0|10400|9415|0|2035252|0|1498020|3553087
30-DEC-2022|PURA|EQUITY|6057226083|50|0|2654519480|0|0|3399457703|0|0|0|100|6053977283|0|0|0|400000|2548800|0|300000|0|0|3248800
30-DEC-2022|PURE|EQUITY|1375181505|51|485600|376931830|650000|0|842628448|0|149100027|400000|3747800|1373943705|0|100|0|30000|817200|0|390500|0|0|1237800
30-DEC-2022|PURI|EQUITY|1000000000|228|0|0|0|0|121557000|0|100|0|0|121557100|0|0|0|923200|77514700|0|5000|0|0|78442900
30-DEC-2022|PWON|EQUITY|48159602400|456|957869950|8369516028|191981415|80600|1159396817|865948609|7674533|48052100|1200|11600521252|163881600|311452612|2022405854|909882202|7487100|6085220799|558536592|18436926|1573237199|11650540884
30-DEC-2022|PYFA|EQUITY|535080000|865|17642800|44421400|0|0|83342120|7911600|122728960|0|0|276046880|0|216682206|0|40019702|539400|0|1731300|0|0|258972608
30-DEC-2022|PZZA|EQUITY|3021875000|540|4545500|1997199350|0|0|110412000|0|1265119|1274000|0|2114695969|0|214264900|0|333034108|1985400|161608892|144969950|0|51315781|907179031
30-DEC-2022|RAFI|EQUITY|3128090000|140|0|22182600|0|0|910871600|0|0|0|0|933054200|0|0|0|7185000|7850800|0|0|0|0|15035800
30-DEC-2022|RAJA|EQUITY|4227082500|1045|18019000|2092498476|400000|0|1805874524|109072500|4020000|563800|9147700|4039596000|0|293400|0|81603800|1231100|931000|5425300|0|98001400|187486000
30-DEC-2022|RALS|EQUITY|7096000000|570|8374000|1104695340|28151800|6320|864114003|1201066|1383356|36963000|1600400|2046489285|46|17438184|83344317|30289132|2848400|135898908|62521799|0|492111189|824451975
30-DEC-2022|RANC|EQUITY|1564487500|815|300000|1497889725|0|0|63012675|0|500|0|0|1561202900|0|0|0|390100|363900|2049000|481600|0|0|3284600
30-DEC-2022|RBMS|EQUITY|2656212826|50|124303000|69401701|248500|0|2242663948|157670300|10038177|1659200|47476000|2653460826|0|0|0|15100|1142400|0|0|0|0|1157500
30-DEC-2022|RCCC|EQUITY|750000000|126|0|584400000|0|0|164058100|0|0|0|0|748458100|0|0|0|0|1541900|0|0|0|0|1541900
30-DEC-2022|RDTX|EQUITY|268800000|9275|17900|39451912|0|3044|228685572|0|1250|0|0|268159678|0|0|0|200|1000|261400|76400|0|0|339000
30-DEC-2022|REAL|EQUITY|6633610151|50|0|892926400|0|0|2029034951|0|203000|500|0|2922164851|0|2496600|0|344800|1363700|0|454600200|0|0|458805300
30-DEC-2022|RELI|EQUITY|1800000000|675|0|1796275535|0|0|2867065|828400|0|0|0|1799971000|0|8300|0|0|0|0|20700|0|0|29000
30-DEC-2022|RICY|EQUITY|641717510|83|0|3930600|0|0|239384510|0|0|0|0|243315110|0|0|0|19642000|34523300|0|1100000|0|0|55265300
30-DEC-2022|RIGS|EQUITY|609130000|505|0|491736430|0|0|83171450|0|555000|0|450000|575912880|0|20000|0|8904600|372100|0|21609000|0|170|30905870
30-DEC-2022|RIMO|EQUITY|45080600000|50|4017389622|5665606366|28396266|0|4873261271|11101346533|1471678740|5015742|8493651771|35656346311|2228700|2643656361|23294100|5156568339|8761162|190521500|161760100|0|235702041|8422492303
30-DEC-2022|RISE|EQUITY|10945000000|1100|0|2491742400|0|0|7009100|0|398|0|0|2498751898|0|0|0|1247041|1000|0|0|0|61|1248102
30-DEC-2022|RMBA|EQUITY|36401136250|306|0|1881214|0|0|4031324|0|2477|500|0|5915515|0|36385995701|0|500036|0|0|961860|0|0|36387457597
30-DEC-2022|RMKE|EQUITY|4375000000|940|12233000|14815700|2538300|0|661586100|99138300|181000|0|0|790492400|0|0|15179870|13715700|403200|8059129|0|7483300|39666401|84507600
30-DEC-2022|ROCK|EQUITY|1435185100|272|0|469300|0|0|777411098|0|0|0|0|777880398|0|0|0|5600|0|0|0|0|284151000|284156600
30-DEC-2022|RODA|EQUITY|13592128209|57|76910732|111957435|5012495|0|12536482666|24016176|10464677|251919|3632478|12768728578|0|0|0|47200|241519431|0|103000|0|581730000|823399631
30-DEC-2022|RONY|EQUITY|1250000000|800|0|0|0|0|7500000|0|0|0|0|7500000|0|0|0|0|0|0|0|0|242500000|242500000
30-DEC-2022|ROTI|EQUITY|6186488888|1320|9509100|2077816600|395600|0|31831128|14706688|935|3751000|88|2138011139|0|3104384611|15173400|147094059|272799|13864173|24492641|302700|109465339|3415049722
30-DEC-2022|RSGK|EQUITY|929675000|1205|0|873216140|0|0|18649200|50000|35687960|0|0|927603300|0|0|0|2037500|34200|0|0|0|0|2071700
30-DEC-2022|RUIS|EQUITY|770000000|224|0|254062950|0|0|327087100|0|75|0|0|581150125|0|289300|0|2153560|404800|0|121850200|0|15|124697875
30-DEC-2022|RUNS|EQUITY|983557875|157|0|4513900|0|0|447672575|16058400|1500|0|0|468246375|0|0|0|1310000|225000|0|762200|0|0|2297200
30-DEC-2022|RYAN|EQUITY|550060000|0|0|473884000|0|0|26100500|0|5872500|0|45000|505902000|0|0|0|0|0|0|43863000|0|0|43863000
30-DEC-2022|SAFE|EQUITY|615145012|222|0|555796842|0|127244|20591137|0|516073|0|169800|577201096|0|17832|0|1092972|144100|0|7303688|0|7405327|15963919
30-DEC-2022|SAME|EQUITY|17129632545|300|460631584|15072837105|25232134|0|1287720970|169114127|64943308|1197000|13567500|17095243728|0|878300|835100|13821662|116257|5837600|11156159|0|1743739|34388817
30-DEC-2022|SAMF|EQUITY|5125000000|470|0|591342400|0|0|180149300|0|0|0|0|771491700|0|0|0|39200|838100|0|2631000|0|0|3508300
30-DEC-2022|SAPX|EQUITY|833333300|740|0|398000000|0|0|21504500|0|0|0|0|419504500|0|370833300|0|41438100|13700|0|1543700|0|0|413828800
30-DEC-2022|SATU|EQUITY|1375000000|69|0|9|450000|0|652487591|16737000|0|0|120074300|789748900|0|0|0|0|1100|0|4000000|0|0|4001100
30-DEC-2022|SBAT|EQUITY|4752982378|50|0|1138848086|0|0|2458251431|0|20|0|0|3597099537|0|0|0|0|2378420|0|0|0|0|2378420
30-DEC-2022|SBMA|EQUITY|929926282|200|0|691500|0|0|276270264|0|218|0|0|276961982|0|0|0|16000|311600|0|2636700|0|0|2964300
30-DEC-2022|SCCO|EQUITY|205583400|8650|520000|16562352|0|11700|7699300|6333600|910681|0|348000|32385633|0|200|0|729800|1700|129336|527300|0|64800|1453136
30-DEC-2022|SCMA|EQUITY|73970569505|206|1794688420|56599545420|374914975|0|4235340165|1773377748|51542141|86391400|3300000|64919100269|80261990|224738050|514204809|597655434|39200810|3740900382|1324224578|6078000|2524203983|9051468036
30-DEC-2022|SCNP|EQUITY|2500000000|232|0|16483700|0|0|94734100|0|0|0|0|111217800|0|0|0|32100|100|388750000|0|0|0|388782200
30-DEC-2022|SCPI|EQUITY|3600000|29000|0|50|0|0|5214|0|0|0|0|5264|0|3556336|0|0|0|0|0|0|0|3556336
30-DEC-2022|SDMU|EQUITY|1135225000|70|205000000|11184025|309100|0|507106900|400|75|0|4864600|728465100|0|0|0|970350|15977050|0|0|0|0|16947400
30-DEC-2022|SDPC|EQUITY|1274000000|332|42962830|193223770|0|750|91209600|0|700|0|0|327397650|0|935541534|0|6930700|0|0|21085|0|0|942493319
30-DEC-2022|SDRA|EQUITY|8568234364|570|0|397764103|0|139639538|780681556|0|2520|150|0|1318087867|0|13937100|0|7214852331|200546|0|265700|0|17695000|7246950677
30-DEC-2022|SEMA|EQUITY|1347115522|151|0|800000|15000|0|433129372|0|50|0|0|433944422|0|0|0|0|2925300|0|0|6309600|3936200|13171100
30-DEC-2022|SFAN|EQUITY|1359934021|1880|0|1078785070|0|0|146273421|0|0|0|278600|1225337091|0|20600|0|738600|0|0|0|0|0|759200
30-DEC-2022|SGER|EQUITY|3727301685|650|0|463327474|0|0|479515574|0|13199045|0|185583493|1141625586|31300|867600|845700|334930|288480|724900|322|222000|2160870|5476102
30-DEC-2022|SGRO|EQUITY|1818622000|2100|76244500|240024500|3193600|0|73147968|1369800|13729|50000|121500|394165597|0|1357780757|573300|46280685|217000|11401341|5801469|0|2001851|1424056403
30-DEC-2022|SHID|EQUITY|1119326168|2300|6581200|937805648|1365000|6660|117350260|31525900|21640|20|0|1094656328|0|1300|0|3308900|3500|0|9700|0|0|3323400
30-DEC-2022|SHIP|EQUITY|2719790000|880|0|2570792000|0|0|29278200|0|2000|0|0|2600072200|0|45000|0|5400|110600|2202500|127000|0|117227300|119717800
30-DEC-2022|SIAP|EQUITY|24000000000|83|414250000|3117256994|4724400|3519900|10885413686|306089700|2706087382|10484774|1130808695|18578635531|8218300|5240667569|10637300|9554500|2297600|52983100|43418800|0|53587300|5421364469
30-DEC-2022|SICO|EQUITY|910034647|158|0|576345000|0|0|327472047|0|100|0|0|903817147|0|0|0|342300|1397600|0|500|1974200|2502900|6217500
30-DEC-2022|SIDO|EQUITY|30000000000|755|926272817|49722580|276539743|0|2153440571|575684323|607874|48547562|21532|4030837002|27834300|505468939|448178692|198996233|1021551|1031079429|140185212|318500|5478655410|7831738266
30-DEC-2022|SILO|EQUITY|13006125000|1260|2164736|7061127600|2150600|0|160558744|14885505|5368|0|0|7240892553|4160700|3433927580|75211135|542989679|16025000|48507216|183010356|828000|30938661|4335598327
30-DEC-2022|SIMA|EQUITY|442589871|50|4863235|504000|512400|10408|214687131|123742247|44457477|100000|53344500|442221398|0|0|0|251|1604|0|496|0|50373|52724
30-DEC-2022|SIMM|EQUITY|1743240000|0|0|0|0|0|206551000|0|5000|0|0|206556000|0|0|0|2000|93309500|0|132500|0|0|93444000
30-DEC-2022|SIMP|EQUITY|15816310000|414|250043400|377787450|21845400|0|1918414180|7230250|335156901|562500|0|2911040081|0|34554711|13887632|52833027|6618600|42801282|46130408|8576300|46316088|251718048
30-DEC-2022|SING|EQUITY|1579717070|0|0|0|0|0|123000|0|0|0|0|123000|0|0|0|0|0|0|50000|0|0|50000
30-DEC-2022|SINI|EQUITY|481000000|1105|0|222814800|0|0|122656800|0|0|0|0|345471600|0|134680000|0|0|848400|0|0|0|0|135528400
30-DEC-2022|SIPD|EQUITY|1339102579|1425|65|1248740680|0|1366|54891758|0|1269234|0|1918902|1306822005|0|25090500|0|4019103|192809|0|34476|0|78175|29415063
30-DEC-2022|SKBM|EQUITY|1730103217|378|0|7070|0|106824963|85692578|0|1275376|0|11550|193811537|0|1509900|0|11401327|7000|0|28425117|0|676420558|717763902
30-DEC-2022|SKLT|EQUITY|690740500|1950|0|86575500|0|200|9663000|0|500|0|75000|96314200|0|0|0|7425400|800|0|202000|0|399886250|407514450
30-DEC-2022|SKRN|EQUITY|1500000000|2230|0|187500700|0|0|111379200|0|0|0|0|298879900|0|6600|0|3500|1110000|0|0|0|0|1120100
30-DEC-2022|SKYB|EQUITY|585000000|51|0|38435800|0|0|142936600|144065900|0|0|250000|325688300|0|116902400|0|52646100|343200|0|0|0|89420000|259311700
30-DEC-2022|SLIS|EQUITY|2000000000|252|0|1360124600|110000|0|635144500|0|1100|0|1000|1995381200|0|66500|0|1538700|2659700|0|153900|0|200000|4618800
30-DEC-2022|SMAR|EQUITY|2872193366|4950|4835785|44405|1304100|148905|6459130|0|30101|0|138286400|151108826|0|2900|0|57788765|188330|4538000|418630|0|2776899|65713524
30-DEC-2022|SMBR|EQUITY|9932534336|386|1256607200|11946000|8228600|0|746795236|372543200|5007363|57000|2617987|2403802586|0|974500|391600|8136265|3210100|2862900|12806100|0|350185|28731650
30-DEC-2022|SMCB|EQUITY|9019381973|1425|30000|7533698250|5011300|4311825|56948019|30588900|546382|2601600|105200|7633841476|0|1357944054|0|4496519|647222|0|2347426|0|34012|1365469233
30-DEC-2022|SMDM|EQUITY|4772138237|181|500|2203975|0|0|143596085|1673300|13242|0|0|147487102|0|4246983195|0|8407000|810400|364786393|665072|1892300|944900|4624489260
30-DEC-2022|SMDR|EQUITY|3275120000|1930|2409900|144576100|112005880|0|404447580|4118445|1572436|0|10000|669140341|0|2410090|32205282|17800715|1095400|26995661|15392858|14004258|31936115|141840379
30-DEC-2022|SMGR|EQUITY|6751540089|6575|612943062|10709032|53294727|1225390|247140082|193371701|1788480|8039869|96500|1128608843|26689958|105570172|382285892|132787382|786213|618301491|73453495|2206536|822240352|2164321491
30-DEC-2022|SMKL|EQUITY|3418085290|260|0|155765700|0|0|325456590|0|0|0|0|481222290|0|0|0|89000|121233200|0|0|0|65540800|186863000
30-DEC-2022|SMKM|EQUITY|1253000000|620|0|3105000|0|0|197185700|0|0|0|0|200290700|0|0|0|2845400|5728300|0|40325600|0|810000|49709300
30-DEC-2022|SMMA|EQUITY|6367664717|12550|104161144|4073625623|0|200200|916657572|11726000|200114|10955934|462812|5117989399|0|140880235|0|531640342|3269957|845100|10314460|0|52839917|739790011
30-DEC-2022|SMMT|EQUITY|3150000000|650|0|1425428395|0|0|318718511|0|63215257|0|0|1807362163|0|21393600|7416500|35204482|823200|0|1262518950|0|11641105|1338997837
30-DEC-2022|SMRA|EQUITY|16508568358|605|1814324241|3639424359|150774220|847352|2464410543|1083740275|26968805|45555880|8426022|9234471697|11403373|386657716|170076790|139543022|5435791|707408681|297659422|559219|1638650106|3357394120
30-DEC-2022|SMRU|EQUITY|12499385782|50|1043017300|6592893419|6940000|0|365830069|4055041200|59055300|100000|118333394|12241210682|0|254881000|0|0|3208300|0|85800|0|0|258175100
30-DEC-2022|SMSM|EQUITY|5758675440|1535|17038540|420887112|6392700|625800|940681832|1141400|83823|2263800|0|1389115007|9403300|261811980|12755600|26693841|59000|1059234122|17299283|0|44768951|1432026077
30-DEC-2022|SNLK|EQUITY|450000000|620|0|28611800|0|0|189477000|0|0|0|0|218088800|0|165473900|0|4137300|62300000|0|0|0|0|231911200
30-DEC-2022|SOCI|EQUITY|7059000000|181|3300000|3505726400|2250000|0|964447300|0|32162886|200000|10000000|4518086586|0|2662930|652900|3532570|2709700|1341000|6605500|1899100|21509714|40913414
30-DEC-2022|SOFA|EQUITY|1653574499|28|0|100|0|0|1652825099|0|0|0|0|1652825199|0|0|0|0|547900|0|201400|0|0|749300
30-DEC-2022|SOHO|EQUITY|1269168239|5425|0|5600|2100|0|115533817|0|0|0|0|115541517|0|7900|0|40600|1100|0|800|0|1153576322|1153626722
30-DEC-2022|SONA|EQUITY|331200000|4400|0|114835540|0|0|24700940|0|400|0|702000|140238880|0|149040000|0|100|7000|26600|0|0|132900|149206600
30-DEC-2022|SOSS|EQUITY|663694316|482|681800|564503500|0|0|55305816|43060500|142700|0|0|663694316|0|0|0|0|0|0|0|0|0|0
30-DEC-2022|SOTS|EQUITY|1000000075|314|0|244890000|0|0|153728475|0|0|0|1270000|399888475|0|0|0|111600|0|0|0|0|0|111600
30-DEC-2022|SPMA|EQUITY|3154092216|496|697|2361534084|645|669|208998284|0|162615|62|74580|2570771636|205886|745800|764258|346|3232913|858122|568657798|0|1411370|575876493
30-DEC-2022|SPTO|EQUITY|2700000000|545|0|1636359300|175000|0|251200600|2000000|5215|0|532500|1890272615|0|228673000|0|226868559|18021600|257700699|21290601|0|57172926|809727385
30-DEC-2022|SQBB|EQUITY|9268000|10500|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9268000|9268000
30-DEC-2022|SQBI|EQUITY|972000|440000|0|62310|0|0|32800|0|0|0|0|95110|0|0|0|0|0|0|0|0|764240|764240
30-DEC-2022|SQMI|EQUITY|15537591429|68|0|17468843|0|0|1834334098|226700000|10000000|0|5832400|2094335341|0|11193607105|0|666479740|756130443|0|206838800|0|620000000|13443056088
30-DEC-2022|SRAJ|EQUITY|12000705445|655|0|229166666|0|0|203077263|107921800|250033|0|400089950|940505712|0|0|0|1992900|0|0|0|0|2965947218|2967940118
30-DEC-2022|SRIL|EQUITY|20452176844|146|5916500|12048107576|12164100|0|4078290985|15900551|138352729|1076500|95791600|16395600541|11|2564976700|36333000|621442458|81603200|176172273|106113420|1539000|29044473|3617224535
30-DEC-2022|SRSN|EQUITY|6020000000|52|0|2163074806|0|941250|3618915408|90012100|841625|0|1939100|5875724289|0|501300|0|1514400|5422604|0|160000|0|133428550|141026854
30-DEC-2022|SRTG|EQUITY|13564835000|2530|208656000|4808498300|38477600|0|7797421600|212995854|6101545|2697400|113000|13074961299|828900|4388326|72578221|38593800|8769800|78127749|124437894|5513833|156635178|489873701
30-DEC-2022|SSIA|EQUITY|4705249440|274|130799200|1246383912|86308700|0|759320542|882209300|59726903|5601000|2697400|3173046957|0|660400026|39292256|166178098|41149700|97967956|251804386|0|255482861|1512275283
30-DEC-2022|SSMS|EQUITY|9525000000|1470|2027032|1708470920|0|73800627|87838700|78457600|909663868|0|11319400|2871578147|4829300|400447525|44153200|467599807|424700|73238963|37652990|3535800|501539568|1533421853
30-DEC-2022|SSTM|EQUITY|1170909181|790|181600|52000|0|500|167237834|35000|502382|0|2600000|170609316|0|0|0|0|10100|0|0|0|0|10100
30-DEC-2022|STAA|EQUITY|10903372600|1045|0|728881400|0|0|110819200|0|695352|0|0|840395952|0|0|16576279|22836547|359100|5566717|300099|1227219|16110687|62976648
30-DEC-2022|STAR|EQUITY|4800000602|137|719955800|1629848800|0|0|177300702|1772521700|236500100|17200000|27187200|4580514302|0|0|0|219414800|71500|0|0|0|0|219486300
30-DEC-2022|STTP|EQUITY|1310000000|7650|0|770748900|0|0|476956900|0|0|0|0|1247705800|0|41600|0|61570000|300|0|3300|0|0|61615200
30-DEC-2022|SUDI|EQUITY|3166666667|0|0|55375|0|16250|856149832|0|118250|0|0|856339707|0|320054625|0|3298500|60000|64029375|564500|0|0|388007000
30-DEC-2022|SUGI|EQUITY|24811541414|50|679578500|1219850913|1999929040|0|7498376435|2420955896|411238168|1542416|511628140|14743099508|0|3360386448|53909800|531009747|64125333|98618211|973832220|0|4942955147|10024836906
30-DEC-2022|SULI|EQUITY|4076916802|159|0|753745200|0|0|1892995461|66|2726|0|0|2646743453|0|6126000|0|180688809|144688933|3875600|133562771|0|950365863|1419307976
30-DEC-2022|SUPR|EQUITY|1137579698|34000|0|1137099654|0|0|290121|0|79|0|0|1137389854|0|0|0|189700|144|0|0|0|0|189844
30-DEC-2022|SURE|EQUITY|1497576771|1720|0|0|0|0|43136028|0|0|0|0|43136028|0|500190643|0|100|0|0|0|0|72000000|572190743
30-DEC-2022|SWAT|EQUITY|3019200000|50|0|1834700|100000|0|662110700|0|0|70000|0|664115400|0|0|0|0|84600|0|0|0|0|84600
30-DEC-2022|SWID|EQUITY|5385000000|118|0|3122300|50000|0|1104306871|0|0|0|0|1107479171|0|0|0|0|2097100|0|0|0|0|2097100
30-DEC-2022|TALF|EQUITY|1353435000|302|0|1192998900|0|0|7642900|0|0|0|0|1200641800|0|0|0|0|0|0|152732400|0|0|152732400
30-DEC-2022|TAMA|EQUITY|1200000013|50|0|559977420|0|0|544523879|0|500000|0|0|1105001299|0|1000000|0|0|1743600|0|0|0|0|2743600
30-DEC-2022|TAMU|EQUITY|37500000000|50|0|30133233440|0|0|1273712741|462635300|5545400|0|57257016|31932383897|0|3972897203|0|1577740100|65100|825000|15988600|0|100|5567516103
30-DEC-2022|TAPG|EQUITY|19852540000|635|449591200|12108284400|188820500|30000|1010353200|518910801|4160565|18498200|0|14298648866|0|5173194856|92795492|18859529|449600|67155379|21962418|8050100|171423760|5553891134
30-DEC-2022|TARA|EQUITY|10069645750|50|763271414|4384050137|665949|0|763637121|2794388839|151980712|2638603|29893300|8890526075|0|1098564815|3692900|36623842|322010|3152300|29109300|0|7654508|1179119675
30-DEC-2022|TAXI|EQUITY|10223647156|50|874213105|2122240670|316069343|0|3777278276|178812272|146495793|16963898|54756909|7486830266|0|143052100|0|2435272619|43154973|0|84562050|0|30665148|2736706890
30-DEC-2022|TAYS|EQUITY|1098920000|466|0|24100|0|0|288715300|0|1280000|0|0|290019400|0|0|0|125500|155100|0|0|0|0|280600
30-DEC-2022|TBIG|EQUITY|22656999445|2300|688970300|1615382090|36824700|0|532873172|394750767|4453489|15255700|4227400|3292737618|12101739|246920162|65230311|1515429688|12885550|164310613|116551697|3203950|17227628117|19364261827
30-DEC-2022|TBLA|EQUITY|5342098939|695|0|3176902792|0|0|522558681|17666804|147887209|0|0|3865015486|0|525603253|4512900|238530929|17989950|30207300|438654216|7269100|202220339|1464987987
30-DEC-2022|TBMS|EQUITY|367340000|1620|1186000|136000|0|0|8937800|15186400|107500|0|0|25553700|0|60554000|0|144000|116300|0|22000|0|4000|60840300
30-DEC-2022|TCID|EQUITY|201066667|6300|0|4704146|0|0|19256558|1125466|120|0|0|25086290|0|64444|0|472300|1081558|79000|1786300|0|934413|4418015
30-DEC-2022|TCPI|EQUITY|5000000000|7950|4846200|100250200|0|0|702712700|10686500|362|0|7310300|825806262|1088500|2624800|4506200|131792000|700|17609200|108632505|18400|7921433|274193738
30-DEC-2022|TDPM|EQUITY|10485050500|119|43858000|306923180|0|0|408250400|68194800|9868600|0|0|837094980|0|8226266670|0|12349000|100000|27500000|13644000|0|1368095850|9647955520
30-DEC-2022|TEBE|EQUITY|1285000000|850|0|695385764|0|0|245121784|0|35000|0|0|940542548|0|220950889|0|0|123377763|0|128800|0|0|344457452
30-DEC-2022|TECH|EQUITY|1256300000|4000|0|1043849086|0|0|33186600|0|100816900|0|0|1177852586|0|2001600|0|581500|0|807500|75032733|0|24081|78447414
30-DEC-2022|TELE|EQUITY|7310929389|50|9267400|5323653047|0|0|1914211546|137|2588739|1095000|600|7250816469|0|200|0|11054646|1316200|10112500|23636841|0|13992533|60112920
30-DEC-2022|TFAS|EQUITY|1666666500|4980|4078000|1450508600|0|0|98142800|13201100|0|0|1322800|1567253300|0|0|0|99308300|104900|0|0|0|0|99413200
30-DEC-2022|TFCO|EQUITY|4823076400|650|0|155000|0|0|39168936|0|5000|0|0|39328936|0|0|0|100|30100|0|32500|0|0|62700
30-DEC-2022|TGKA|EQUITY|918492750|7100|0|892253050|525000|9240|19351370|0|1535|0|3395270|915535465|0|0|0|415900|200|0|381150|0|0|797250
30-DEC-2022|TGRA|EQUITY|2750000000|55|67800|467564200|196661500|0|1761166100|68273700|64602100|121586100|55623100|2735544600|0|10200|0|8218800|306700|0|5919700|0|0|14455400
30-DEC-2022|TIFA|EQUITY|3552213000|406|0|533074423|0|0|12011716|300000|160|0|2500|545388799|0|0|0|3006787101|15100|0|22000|0|0|3006824201
30-DEC-2022|TINS|EQUITY|7447753454|1170|442844217|22708700|26258440|7398|1304593384|244305918|6384274|3880089|16727829|2067710249|3682800|68408863|102526629|84914088|3373481|114207267|77415324|0|81533723|536062175
30-DEC-2022|TIRA|EQUITY|588000000|398|0|558825800|0|0|27706000|0|0|0|35000|586566800|0|0|0|9200|36000|0|0|0|0|45200
30-DEC-2022|TIRT|EQUITY|1011774750|51|0|795420174|0|0|192739100|0|15193300|0|31000|1003383574|0|0|0|63700|650100|0|0|0|5404032|6117832
30-DEC-2022|TKIM|EQUITY|3113223570|7050|97221754|108916061|1911400|17800|208638676|10576802|18050771|745848|528786|446607898|2401500|10084165|17781010|23027180|1379849|65250322|25514300|267100|293623616|439329042
30-DEC-2022|TLDN|EQUITY|12946530200|580|0|8383892100|0|0|4410858600|47916900|170000|0|0|12842837600|0|0|0|103463800|228800|0|0|0|0|103692600
30-DEC-2022|TLKM|EQUITY|99062216600|3750|5710843693|137003850|490336044|5922550|1306289729|2592790200|30562057|86555300|2815800|10363119223|936205854|1210178145|5478020062|7124540441|19926700|11371367105|943833354|258463145|9700593231|37043128037
30-DEC-2022|TMAS|EQUITY|5705150000|1945|125672800|3996160910|0|0|800092500|55815960|5157|0|0|4977747327|0|6093375|3061003|6602503|46664800|3834132|1667845|156100|4851035|72930793
30-DEC-2022|TMPI|EQUITY|5502083747|50|92488924|449795299|1100014|18319542|3304434211|312666700|42413354|8694500|388844146|4618756690|0|190394650|10811100|85643965|65776893|45912600|332343000|0|150875539|881757747
30-DEC-2022|TMPO|EQUITY|1058333250|103|919655|162371835|0|0|98416792|0|10032|1322600|43750457|306791371|0|100|0|33000000|175200|0|0|0|6327000|39502300
30-DEC-2022|TNCA|EQUITY|421640000|310|21082000|140783800|0|0|142852800|0|145000|0|0|304863600|0|115910400|0|650000|216000|0|0|0|0|116776400
30-DEC-2022|TOBA|EQUITY|8068271058|605|0|1624235644|5520000|0|628053858|90677000|20470700|1007800|0|2369965002|0|5629602356|778100|2428400|616000|1176600|819467|0|2885133|5638306056
30-DEC-2022|TOOL|EQUITY|2050000000|77|0|1580581400|0|0|467319800|0|0|0|0|2047901200|0|0|0|0|1098800|0|1000000|0|0|2098800
30-DEC-2022|TOPS|EQUITY|33330000000|50|0|17059813166|53348800|0|10703076074|110124100|238|0|3415040841|31341403219|0|621242788|0|625942200|196414552|0|543516000|0|1481241|1988596781
30-DEC-2022|TOTL|EQUITY|3410000000|302|51851395|132605320|17172200|0|838945400|45856100|7377045|75000|0|1093882460|33637500|227200|0|36161780|1971600|136160600|114670185|0|2670175|325499040
30-DEC-2022|TOTO|EQUITY|10320000000|270|9216000|658898100|0|0|411791550|33225100|590|0|4801450|1117932790|0|820000|0|112936200|30335160|8568000|21451900|0|181752640|355863900
30-DEC-2022|TOWR|EQUITY|51014625000|1100|1985634805|6349742600|118237100|0|2081824066|1200737230|49527954|20886800|944700|11807535255|114710433|891524910|2591280372|4294978472|23003900|2964170671|466738367|41803459|2286258196|13674468780
30-DEC-2022|TOYS|EQUITY|1435000712|70|0|324809459|0|0|1032087253|0|0|500|0|1356897212|0|0|0|804900|76098600|0|1000000|0|200000|78103500
30-DEC-2022|TPIA|EQUITY|86511545092|2570|246895312|30061876784|56966900|0|6091150716|290509131|170581374|219500|163200|36918362917|11791046|1437100340|1928000|2860730080|1302028|53512722|14373832|0|4429408503|8810146551
30-DEC-2022|TPMA|EQUITY|2633300000|462|2350000|1784548690|12599400|0|444334510|10570400|6872900|0|0|2261275900|0|100|0|334174900|1595200|1227100|18326900|8465000|8234900|372024100
